    iterations,fitness,time,samples,keep,m,trial
2990,0.0204227280065,1984.46482097,100,50,0.3,2
3000,0.021040270109,1990.5912151,100,50,0.3,2
0,0.0201981606019,5.26908044,100,50,0.5,2
10,0.0201985517017,11.193680013,100,50,0.5,2
20,0.0213381831487,18.571978326,100,50,0.5,2
30,0.0202945535137,24.890980292,100,50,0.5,2
40,0.019533285194,31.842097769,100,50,0.5,2
50,0.02101403417,37.680442821,100,50,0.5,2
60,0.0206091281919,42.938908065,100,50,0.5,2
70,0.021191179393,47.62811425,100,50,0.5,2
80,0.0210964483794,52.33735022,100,50,0.5,2
90,0.0202242348522,57.000675997,100,50,0.5,2
100,0.02064889881,61.860478525,100,50,0.5,2
110,0.0212892818701,66.443303553,100,50,0.5,2
120,0.0204756773692,71.17599752,100,50,0.5,2
130,0.0193439418448,76.188366652,100,50,0.5,2
140,0.0192574785822,80.933370488,100,50,0.5,2
150,0.0195656908843,85.941868758,100,50,0.5,2
160,0.0215989070932,90.806982152,100,50,0.5,2
170,0.0206050743977,95.701023665,100,50,0.5,2
180,0.020817410667,100.31356707,100,50,0.5,2
190,0.0206770534573,105.007718492,100,50,0.5,2
200,0.0201646260816,109.7139198,100,50,0.5,2
210,0.0198250923911,114.353544296,100,50,0.5,2
220,0.0219782790106,119.031433597,100,50,0.5,2
230,0.0209557533039,123.740163358,100,50,0.5,2
240,0.0203051998104,128.29633811,100,50,0.5,2
250,0.0217702938766,133.051995051,100,50,0.5,2
260,0.0222716164759,137.798991794,100,50,0.5,2
270,0.0194157533072,142.765905614,100,50,0.5,2
280,0.0194084563003,147.434538656,100,50,0.5,2
290,0.0205482779015,152.273000132,100,50,0.5,2
300,0.0200369712878,156.796180425,100,50,0.5,2
310,0.0209337151745,161.626486446,100,50,0.5,2
320,0.0211307300029,166.285604974,100,50,0.5,2
330,0.0207855801644,170.854844746,100,50,0.5,2
340,0.0207256716829,175.63656045,100,50,0.5,2
350,0.020664596847,180.479006227,100,50,0.5,2
360,0.0198957771434,186.50134664,100,50,0.5,2
370,0.0195272079787,192.343484466,100,50,0.5,2
380,0.0210725587638,199.416308035,100,50,0.5,2
390,0.0213759902588,205.241084006,100,50,0.5,2
400,0.0203127986672,211.234220207,100,50,0.5,2
410,0.0207813851868,217.571050975,100,50,0.5,2
420,0.0193030362207,224.254931561,100,50,0.5,2
430,0.0216101866854,237.359998012,100,50,0.5,2
440,0.0206694298757,247.549830022,100,50,0.5,2
450,0.0207488566948,259.701660175,100,50,0.5,2
460,0.0190634443411,269.008083885,100,50,0.5,2
470,0.0200589365654,277.225003014,100,50,0.5,2
480,0.0199419273566,282.903024973,100,50,0.5,2
490,0.0201853386619,288.457802018,100,50,0.5,2
500,0.0204652325485,296.866816831,100,50,0.5,2
510,0.0204810854076,303.665985993,100,50,0.5,2
520,0.0185559615287,309.573571937,100,50,0.5,2
530,0.0210306949294,315.942643158,100,50,0.5,2
540,0.0192161308659,321.510304895,100,50,0.5,2
550,0.0205127953364,328.446977105,100,50,0.5,2
560,0.0201771921454,334.96207557,100,50,0.5,2
570,0.0202097883249,340.91520097,100,50,0.5,2
580,0.0208028873329,347.091810328,100,50,0.5,2
590,0.0222729061761,354.81653776,100,50,0.5,2
600,0.02089252788,360.892293943,100,50,0.5,2
610,0.0215822252657,366.824993609,100,50,0.5,2
620,0.0206025181438,372.559081831,100,50,0.5,2
630,0.0204364955538,379.027359376,100,50,0.5,2
640,0.0196551586399,385.788456708,100,50,0.5,2
650,0.0198008655288,392.673924178,100,50,0.5,2
660,0.019689151543,398.882881929,100,50,0.5,2
670,0.0207579504409,405.317039594,100,50,0.5,2
680,0.0204659166609,411.389419903,100,50,0.5,2
690,0.0207708406552,417.928508128,100,50,0.5,2
700,0.0209393666512,424.175753542,100,50,0.5,2
710,0.021031989809,431.107356619,100,50,0.5,2
720,0.0210996575491,437.354214624,100,50,0.5,2
730,0.019828539835,443.882084698,100,50,0.5,2
740,0.0202441657939,450.628508754,100,50,0.5,2
750,0.0215005368709,456.942428489,100,50,0.5,2
760,0.0204327254921,463.229461715,100,50,0.5,2
770,0.0218468734601,470.12975358,100,50,0.5,2
780,0.0208839710362,476.359595981,100,50,0.5,2
790,0.0198275772674,481.481699678,100,50,0.5,2
800,0.0217240133387,486.679631375,100,50,0.5,2
810,0.0207428786642,491.717514951,100,50,0.5,2
820,0.0204052332968,498.192408583,100,50,0.5,2
830,0.021140241912,504.220479195,100,50,0.5,2
840,0.0195928285561,511.725736208,100,50,0.5,2
850,0.0210799558741,520.413413938,100,50,0.5,2
860,0.0207139175992,526.384644663,100,50,0.5,2
870,0.0203806568121,531.835009133,100,50,0.5,2
880,0.020396057137,536.889432567,100,50,0.5,2
890,0.0201000701882,542.330414662,100,50,0.5,2
900,0.0210838038786,547.663384393,100,50,0.5,2
910,0.0193621468568,554.775411904,100,50,0.5,2
920,0.0216087821602,561.187750468,100,50,0.5,2
930,0.0201206225653,570.292073676,100,50,0.5,2
940,0.0219743657978,580.390203022,100,50,0.5,2
950,0.0208056479427,589.911683236,100,50,0.5,2
960,0.0206319141571,597.830378252,100,50,0.5,2
970,0.0184600100578,603.552502914,100,50,0.5,2
980,0.0210606651137,609.132558936,100,50,0.5,2
990,0.0185603083158,614.559398728,100,50,0.5,2
1000,0.0198299716606,620.280347919,100,50,0.5,2
1010,0.0196385163476,626.189770908,100,50,0.5,2
1020,0.0210155492474,631.413174608,100,50,0.5,2
1030,0.021631105203,636.861142481,100,50,0.5,2
1040,0.0207251062787,645.208937315,100,50,0.5,2
1050,0.0213921702948,657.172114644,100,50,0.5,2
1060,0.0209654425208,663.75598653,100,50,0.5,2
1070,0.0217271563425,668.931654265,100,50,0.5,2
1080,0.0190049978259,673.884865636,100,50,0.5,2
1090,0.0201304093262,679.057203363,100,50,0.5,2
1100,0.0201669941437,684.501088076,100,50,0.5,2
1110,0.0206678154762,689.617592959,100,50,0.5,2
1120,0.0199222425212,694.680963051,100,50,0.5,2
1130,0.0193729137733,699.804045942,100,50,0.5,2
1140,0.0204329448635,704.736523332,100,50,0.5,2
1150,0.0201646456026,709.873184461,100,50,0.5,2
1160,0.0200122390827,714.958400903,100,50,0.5,2
1170,0.0215599117697,719.872354317,100,50,0.5,2
1180,0.0193465582484,724.953671039,100,50,0.5,2
1190,0.0206599875537,730.005264148,100,50,0.5,2
1200,0.0216482680128,734.911485214,100,50,0.5,2
1210,0.0207603827686,739.991108915,100,50,0.5,2
1220,0.0213304700773,745.189347979,100,50,0.5,2
1230,0.0203209320717,750.323445364,100,50,0.5,2
1240,0.0205541971216,755.441228384,100,50,0.5,2
1250,0.0202127377113,760.397424515,100,50,0.5,2
1260,0.0219528378647,765.313105847,100,50,0.5,2
1270,0.0198512314316,770.386974294,100,50,0.5,2
1280,0.0187648079663,775.278455068,100,50,0.5,2
1290,0.0196719642075,782.9604367,100,50,0.5,2
1300,0.0216916493775,791.326752679,100,50,0.5,2
1310,0.0213464393742,796.843805961,100,50,0.5,2
1320,0.0192147474353,803.401618196,100,50,0.5,2
1330,0.0205239543313,813.241088664,100,50,0.5,2
1340,0.0197684747169,824.469342101,100,50,0.5,2
1350,0.0206842868519,832.199443698,100,50,0.5,2
1360,0.0197271169284,847.020955635,100,50,0.5,2
1370,0.0204980701918,856.97459457,100,50,0.5,2
1380,0.0217926172916,866.00537107,100,50,0.5,2
1390,0.0192354953304,873.432995922,100,50,0.5,2
1400,0.021888195007,880.725437064,100,50,0.5,2
1410,0.0207990805686,889.858619701,100,50,0.5,2
1420,0.0207810802801,899.895329081,100,50,0.5,2
1430,0.0207137978168,911.0263484,100,50,0.5,2
1440,0.0199615164094,917.765962509,100,50,0.5,2
1450,0.0216068167175,925.644180667,100,50,0.5,2
1460,0.0220631885726,932.445043824,100,50,0.5,2
1470,0.0198455879764,939.406560859,100,50,0.5,2
1480,0.02103935216,949.141324652,100,50,0.5,2
1490,0.0200973834016,958.971819068,100,50,0.5,2
1500,0.0204035761019,966.274224473,100,50,0.5,2
1510,0.0195842070468,972.838832995,100,50,0.5,2
1520,0.0198420981459,978.602011188,100,50,0.5,2
1530,0.0198074237111,988.254657489,100,50,0.5,2
1540,0.019476922939,999.735391403,100,50,0.5,2
1550,0.0182637548359,1012.04544282,100,50,0.5,2
1560,0.0220686445227,1020.70321634,100,50,0.5,2
1570,0.0191289643255,1027.27000868,100,50,0.5,2
1580,0.0208043165294,1032.4795328,100,50,0.5,2
1590,0.0204209999411,1037.43827157,100,50,0.5,2
1600,0.0213846668905,1042.43221505,100,50,0.5,2
1610,0.0198022382216,1047.58029157,100,50,0.5,2
1620,0.0211321239076,1052.45229441,100,50,0.5,2
1630,0.0207373369154,1059.70390488,100,50,0.5,2
1640,0.0216068512123,1067.45604785,100,50,0.5,2
1650,0.0208533449354,1072.64228728,100,50,0.5,2
1660,0.0202913506622,1077.54698449,100,50,0.5,2
1670,0.0212125616798,1082.53683182,100,50,0.5,2
1680,0.0206555871772,1087.60193049,100,50,0.5,2
1690,0.0210139905093,1092.54308192,100,50,0.5,2
1700,0.0208446545399,1097.701778,100,50,0.5,2
1710,0.0209551868689,1103.90969964,100,50,0.5,2
1720,0.0199084321604,1110.34573734,100,50,0.5,2
1730,0.0209400532573,1117.13887259,100,50,0.5,2
1740,0.0214776582507,1125.40746701,100,50,0.5,2
1750,0.0202377409973,1131.92404274,100,50,0.5,2
1760,0.0211426610335,1139.96263636,100,50,0.5,2
1770,0.0210883946185,1147.00191069,100,50,0.5,2
1780,0.0197358709642,1154.56785809,100,50,0.5,2
1790,0.0216295631347,1163.4910581,100,50,0.5,2
1800,0.0204134926515,1169.253782,100,50,0.5,2
1810,0.0207500604523,1175.21565978,100,50,0.5,2
1820,0.0209061635933,1182.21294417,100,50,0.5,2
1830,0.0200670090855,1189.79874153,100,50,0.5,2
1840,0.0196213216439,1198.94119333,100,50,0.5,2
1850,0.0218418089434,1205.92048819,100,50,0.5,2
1860,0.0222799052672,1212.62277854,100,50,0.5,2
1870,0.0198070094619,1219.48473489,100,50,0.5,2
1880,0.0201474042744,1225.85211317,100,50,0.5,2
1890,0.020490040819,1230.9659492,100,50,0.5,2
1900,0.0190303066209,1236.24826768,100,50,0.5,2
1910,0.0199305981092,1241.5186056,100,50,0.5,2
1920,0.0198948792411,1246.71018625,100,50,0.5,2
1930,0.0208679226261,1251.9026435,100,50,0.5,2
1940,0.0212502658383,1257.52640616,100,50,0.5,2
1950,0.0205539394173,1262.58090008,100,50,0.5,2
1960,0.0203016043616,1267.8247902,100,50,0.5,2
1970,0.0211574893517,1272.99478689,100,50,0.5,2
1980,0.0208802302821,1278.13545539,100,50,0.5,2
1990,0.0193910006909,1283.39820183,100,50,0.5,2
2000,0.0212499592562,1288.40220063,100,50,0.5,2
2010,0.0199504078664,1293.54141729,100,50,0.5,2
2020,0.0190401170169,1298.74421796,100,50,0.5,2
2030,0.0195678674066,1303.94065345,100,50,0.5,2
2040,0.0201121162208,1309.0961622,100,50,0.5,2
2050,0.0208638505322,1314.17270425,100,50,0.5,2
2060,0.0202358374819,1319.25571621,100,50,0.5,2
2070,0.0198875498939,1324.33601244,100,50,0.5,2
2080,0.0216330156894,1329.53092104,100,50,0.5,2
2090,0.0215920232568,1334.71066858,100,50,0.5,2
2100,0.0203549880623,1341.12501582,100,50,0.5,2
2110,0.0202615583283,1347.39100901,100,50,0.5,2
2120,0.0212114141106,1355.0373379,100,50,0.5,2
2130,0.0203172723573,1360.88725196,100,50,0.5,2
2140,0.0197124715463,1367.14911272,100,50,0.5,2
2150,0.0192532081692,1373.20200433,100,50,0.5,2
2160,0.0209762708704,1378.90798353,100,50,0.5,2
2170,0.0227880360757,1384.34135592,100,50,0.5,2
2180,0.0218226476804,1390.4722255,100,50,0.5,2
2190,0.0210699732364,1396.66197283,100,50,0.5,2
2200,0.0202602038388,1402.93804981,100,50,0.5,2
2210,0.0219133490498,1408.19253324,100,50,0.5,2
2220,0.0210567654551,1413.97961245,100,50,0.5,2
2230,0.0201012323595,1419.41397074,100,50,0.5,2
2240,0.0195751089601,1427.4389321,100,50,0.5,2
2250,0.019750660815,1435.7810751,100,50,0.5,2
2260,0.0207248593417,1441.65095071,100,50,0.5,2
2270,0.0201424272169,1447.32369418,100,50,0.5,2
2280,0.0208277228922,1454.28414352,100,50,0.5,2
2290,0.0196580933633,1461.74588822,100,50,0.5,2
2300,0.0203102660317,1468.6200268,100,50,0.5,2
2310,0.0209668974716,1474.21222941,100,50,0.5,2
2320,0.0207309528581,1479.49227214,100,50,0.5,2
2330,0.0202653259523,1485.26554177,100,50,0.5,2
2340,0.020172815982,1490.86574265,100,50,0.5,2
2350,0.0208778433117,1497.694127,100,50,0.5,2
2360,0.0200819631071,1503.36060651,100,50,0.5,2
2370,0.020273124854,1509.75195321,100,50,0.5,2
2380,0.0203154617253,1516.32089101,100,50,0.5,2
2390,0.0190791981592,1522.82153009,100,50,0.5,2
2400,0.0208016413246,1529.42194856,100,50,0.5,2
2410,0.0213228545283,1535.93163306,100,50,0.5,2
2420,0.0205630655792,1542.60527739,100,50,0.5,2
2430,0.0187680797104,1548.45196344,100,50,0.5,2
2440,0.0212638160183,1555.27880129,100,50,0.5,2
2450,0.0191100636973,1561.53341161,100,50,0.5,2
2460,0.0212307138468,1567.98314648,100,50,0.5,2
2470,0.0203291816763,1574.70029906,100,50,0.5,2
2480,0.0207630581861,1581.84323493,100,50,0.5,2
2490,0.0205913614878,1588.16936827,100,50,0.5,2
2500,0.019871020202,1594.93023892,100,50,0.5,2
2510,0.0204926157329,1601.03773697,100,50,0.5,2
2520,0.0211712122246,1607.81109925,100,50,0.5,2
2530,0.0206488824319,1614.92211579,100,50,0.5,2
2540,0.0212211724821,1620.95661905,100,50,0.5,2
2550,0.0213516060838,1626.1554405,100,50,0.5,2
2560,0.0202867275023,1631.41657154,100,50,0.5,2
2570,0.0198173801162,1636.74808627,100,50,0.5,2
2580,0.0206020124488,1642.33133294,100,50,0.5,2
2590,0.0209504628059,1649.2488807,100,50,0.5,2
2600,0.0222250376706,1655.79755405,100,50,0.5,2
2610,0.0212223831957,1662.85535657,100,50,0.5,2
2620,0.0192033574357,1669.42380528,100,50,0.5,2
2630,0.0207234868697,1676.74302629,100,50,0.5,2
2640,0.022367358622,1684.36428619,100,50,0.5,2
2650,0.0215956842225,1691.48485933,100,50,0.5,2
2660,0.0202628398017,1697.71554732,100,50,0.5,2
2670,0.019908693135,1704.53018021,100,50,0.5,2
2680,0.0202238947356,1710.85553212,100,50,0.5,2
2690,0.0194373790798,1717.68586796,100,50,0.5,2
2700,0.0190298873129,1724.60573538,100,50,0.5,2
2710,0.0204664585728,1730.54624887,100,50,0.5,2
2720,0.0217470989106,1737.21258453,100,50,0.5,2
2730,0.0205391547189,1744.02584544,100,50,0.5,2
2740,0.0202716645677,1749.70480487,100,50,0.5,2
2750,0.0206313581723,1755.72866994,100,50,0.5,2
2760,0.0215528765237,1763.61561686,100,50,0.5,2
2770,0.0214473991511,1773.23333468,100,50,0.5,2
2780,0.0213975068188,1782.25652518,100,50,0.5,2
2790,0.0209407169849,1788.6164073,100,50,0.5,2
2800,0.0208614573968,1801.84999392,100,50,0.5,2
2810,0.0207445036141,1810.55619475,100,50,0.5,2
2820,0.0198086404887,1820.20116408,100,50,0.5,2
2830,0.0199331006661,1827.68189654,100,50,0.5,2
2840,0.0207289158178,1832.8836658,100,50,0.5,2
2850,0.0215501785011,1838.06951842,100,50,0.5,2
2860,0.0200096546494,1843.5677859,100,50,0.5,2
2870,0.021128894947,1848.6729547,100,50,0.5,2
2880,0.0196842099154,1854.13837097,100,50,0.5,2
2890,0.0203212511043,1859.26614876,100,50,0.5,2
2900,0.0201637503856,1864.47304379,100,50,0.5,2
2910,0.0203801588149,1871.31739679,100,50,0.5,2
2920,0.0206045097663,1877.36657159,100,50,0.5,2
2930,0.0225811934387,1884.50425436,100,50,0.5,2
2940,0.0204853819613,1892.47534121,100,50,0.5,2
2950,0.0210320144081,1898.75953808,100,50,0.5,2
2960,0.0195493831125,1904.1489787,100,50,0.5,2
2970,0.0210168347414,1909.47965119,100,50,0.5,2
2980,0.0215634739826,1915.39718239,100,50,0.5,2
2990,0.0205048049607,1922.84861741,100,50,0.5,2
3000,0.0212892157944,1928.91268979,100,50,0.5,2
0,0.0205396790057,5.195394347,100,50,0.7,2
10,0.0209427281036,10.401026923,100,50,0.7,2
20,0.0208136718029,15.604689235,100,50,0.7,2
30,0.0208795707221,20.80092246,100,50,0.7,2
40,0.0200684764586,25.946099185,100,50,0.7,2
50,0.0198332987899,31.17402906,100,50,0.7,2
60,0.0200807695159,36.384586683,100,50,0.7,2
70,0.0206084627159,41.60762397,100,50,0.7,2
80,0.0206097651629,47.318034673,100,50,0.7,2
90,0.0191645557783,53.405024436,100,50,0.7,2
100,0.0190794500141,60.702993657,100,50,0.7,2
110,0.0203179216745,68.585145519,100,50,0.7,2
120,0.0208312977227,76.726255576,100,50,0.7,2
130,0.0206171352686,86.558116075,100,50,0.7,2
140,0.0197486408042,95.059551222,100,50,0.7,2
150,0.0206959108658,103.783280105,100,50,0.7,2
160,0.0200325206028,113.602647077,100,50,0.7,2
170,0.0212337631203,120.891215549,100,50,0.7,2
180,0.0215377883438,133.076495516,100,50,0.7,2
190,0.0200199692228,144.10205907,100,50,0.7,2
200,0.0199566018691,154.462481415,100,50,0.7,2
210,0.019425374111,164.583877878,100,50,0.7,2
220,0.021127681707,175.319062918,100,50,0.7,2
230,0.0211602139737,184.024629075,100,50,0.7,2
240,0.0209085477145,190.35875151,100,50,0.7,2
250,0.0197978012616,198.573234768,100,50,0.7,2
260,0.0196584300456,208.558358545,100,50,0.7,2
270,0.0200811659913,218.163622121,100,50,0.7,2
280,0.0208660615989,232.863878323,100,50,0.7,2
290,0.0202103496252,244.484546229,100,50,0.7,2
300,0.0220075272777,256.760622615,100,50,0.7,2
310,0.019585135392,268.296695813,100,50,0.7,2
320,0.0193329335893,276.787878869,100,50,0.7,2
330,0.0214431823504,285.181643564,100,50,0.7,2
340,0.0221869545112,293.456789,100,50,0.7,2
350,0.0212066360802,301.936851931,100,50,0.7,2
360,0.0198711806301,310.649896694,100,50,0.7,2
370,0.0196828385358,318.706669761,100,50,0.7,2
380,0.0211139153641,327.027488027,100,50,0.7,2
390,0.0205559301054,336.613886916,100,50,0.7,2
400,0.0198363625369,345.01200507,100,50,0.7,2
410,0.0198074901281,353.288714863,100,50,0.7,2
420,0.0212224861642,361.67847846,100,50,0.7,2
430,0.0185470424258,370.013662195,100,50,0.7,2
440,0.020308948608,378.481727223,100,50,0.7,2
450,0.0214335525396,386.77286074,100,50,0.7,2
460,0.0190717080065,395.052273627,100,50,0.7,2
470,0.0203529723104,403.32987465,100,50,0.7,2
480,0.0205522206585,412.046768054,100,50,0.7,2
490,0.0209318775231,421.87347555,100,50,0.7,2
500,0.0214010469761,431.357420684,100,50,0.7,2
510,0.0208424515911,439.826342169,100,50,0.7,2
520,0.0201885511783,447.993749658,100,50,0.7,2
530,0.0210285179258,456.164663649,100,50,0.7,2
540,0.0197549273195,465.092945569,100,50,0.7,2
550,0.0213741717357,473.557038018,100,50,0.7,2
560,0.0210481956226,481.802315264,100,50,0.7,2
570,0.0205354198444,490.0253767,100,50,0.7,2
580,0.0213243192169,498.044916378,100,50,0.7,2
590,0.0206081608724,506.052106831,100,50,0.7,2
600,0.020340148974,515.556864373,100,50,0.7,2
610,0.0211210609361,523.89689425,100,50,0.7,2
620,0.0210259727957,533.738237994,100,50,0.7,2
630,0.0205301697092,543.242424782,100,50,0.7,2
640,0.0222038913785,552.054126443,100,50,0.7,2
650,0.019363651529,561.838885894,100,50,0.7,2
660,0.0196790930296,571.778429619,100,50,0.7,2
670,0.0224538739024,580.230769359,100,50,0.7,2
680,0.0205826602749,590.785737158,100,50,0.7,2
690,0.0192024516535,598.92397663,100,50,0.7,2
700,0.0203432160514,607.310956146,100,50,0.7,2
710,0.0204192957079,615.354350763,100,50,0.7,2
720,0.0204284087918,623.680474701,100,50,0.7,2
730,0.0221294484357,631.880346083,100,50,0.7,2
740,0.0203276660938,639.969223744,100,50,0.7,2
750,0.0210802033777,649.242160629,100,50,0.7,2
760,0.0228545940379,657.784395524,100,50,0.7,2
770,0.0204389351838,666.370909988,100,50,0.7,2
780,0.0206185286715,676.443981493,100,50,0.7,2
790,0.0207976888883,686.344479444,100,50,0.7,2
800,0.0220838649398,695.639951842,100,50,0.7,2
810,0.0209057755275,703.866061648,100,50,0.7,2
820,0.0212381863811,713.058193936,100,50,0.7,2
830,0.0198647992918,721.298302727,100,50,0.7,2
840,0.0203229055671,730.399609169,100,50,0.7,2
850,0.0199233819363,738.616292505,100,50,0.7,2
860,0.0198082148125,747.688837561,100,50,0.7,2
870,0.0202405472382,759.093023438,100,50,0.7,2
880,0.0215754904191,771.838382127,100,50,0.7,2
890,0.0199114109509,783.276666179,100,50,0.7,2
900,0.0210301632153,794.301893877,100,50,0.7,2
910,0.019856980384,803.152595306,100,50,0.7,2
920,0.0205994978485,812.45444934,100,50,0.7,2
930,0.0202288456608,822.194314459,100,50,0.7,2
940,0.0213193719761,832.810602665,100,50,0.7,2
950,0.0205702827047,844.790717792,100,50,0.7,2
960,0.0212534730606,855.964385827,100,50,0.7,2
970,0.0196689066447,866.110591611,100,50,0.7,2
980,0.020369747503,874.579930689,100,50,0.7,2
990,0.0196792885139,883.056287496,100,50,0.7,2
1000,0.0207877835314,891.291342989,100,50,0.7,2
1010,0.021030840449,903.121532023,100,50,0.7,2
1020,0.0213818850007,911.393901446,100,50,0.7,2
1030,0.0213291230796,919.553221969,100,50,0.7,2
1040,0.0204367560321,928.188562161,100,50,0.7,2
1050,0.020040712348,939.684600462,100,50,0.7,2
1060,0.0197922502956,948.321563729,100,50,0.7,2
1070,0.02067488995,956.536502569,100,50,0.7,2
1080,0.0191515867153,966.984354586,100,50,0.7,2
1090,0.0205957202381,978.306464184,100,50,0.7,2
1100,0.0211351942617,987.958254935,100,50,0.7,2
1110,0.0199812632919,996.226173811,100,50,0.7,2
1120,0.0204922461091,1004.55983404,100,50,0.7,2
1130,0.0185847372629,1013.28111195,100,50,0.7,2
1140,0.0210196082022,1021.49549141,100,50,0.7,2
1150,0.0207391751602,1030.2429096,100,50,0.7,2
1160,0.0197234915373,1039.11574774,100,50,0.7,2
1170,0.0207357101841,1047.23442812,100,50,0.7,2
1180,0.0215578519459,1055.79272549,100,50,0.7,2
1190,0.0201997243003,1063.6491978,100,50,0.7,2
1200,0.019679793028,1072.13516613,100,50,0.7,2
1210,0.021125053166,1080.27232098,100,50,0.7,2
1220,0.0200310546769,1088.48959056,100,50,0.7,2
1230,0.0197969270843,1096.69339616,100,50,0.7,2
1240,0.0213247169059,1105.16915152,100,50,0.7,2
1250,0.0202349168821,1113.73972222,100,50,0.7,2
1260,0.0200770299184,1125.85123066,100,50,0.7,2
1270,0.0200596842853,1136.09874296,100,50,0.7,2
1280,0.0216689081813,1143.40285501,100,50,0.7,2
1290,0.0199781006538,1150.69630308,100,50,0.7,2
1300,0.0186987421547,1158.37539002,100,50,0.7,2
1310,0.0200685551363,1165.58278188,100,50,0.7,2
1320,0.0205994177419,1174.06858021,100,50,0.7,2
1330,0.0213291054415,1181.55280073,100,50,0.7,2
1340,0.0202328467125,1189.16093275,100,50,0.7,2
1350,0.0195903468896,1196.51275075,100,50,0.7,2
1360,0.0200733152985,1203.89260037,100,50,0.7,2
1370,0.0206718194196,1211.11949848,100,50,0.7,2
1380,0.021488540942,1218.28545087,100,50,0.7,2
1390,0.0207103452076,1225.34196943,100,50,0.7,2
1400,0.0198450296452,1232.55214371,100,50,0.7,2
1410,0.0203324323406,1239.84289607,100,50,0.7,2
1420,0.0220006118185,1246.96035659,100,50,0.7,2
1430,0.019177020939,1254.01521195,100,50,0.7,2
1440,0.0209437811707,1261.38518832,100,50,0.7,2
1450,0.0196163062251,1268.64838912,100,50,0.7,2
1460,0.0198751464783,1275.9679702,100,50,0.7,2
1470,0.0201601920493,1283.72015799,100,50,0.7,2
1480,0.0214600589654,1290.9932755,100,50,0.7,2
1490,0.020198529814,1298.19198695,100,50,0.7,2
1500,0.0205870335108,1305.32352584,100,50,0.7,2
1510,0.0205071865882,1312.51064365,100,50,0.7,2
1520,0.0205653680505,1319.7013668,100,50,0.7,2
1530,0.0202519821498,1326.93022102,100,50,0.7,2
1540,0.0196519204096,1334.13003819,100,50,0.7,2
1550,0.0197975603125,1341.39522864,100,50,0.7,2
1560,0.018738145821,1348.53398608,100,50,0.7,2
1570,0.0201316358983,1356.31926612,100,50,0.7,2
1580,0.020906261165,1363.45051005,100,50,0.7,2
1590,0.0206002355889,1370.50129908,100,50,0.7,2
1600,0.0205225244896,1377.71059321,100,50,0.7,2
1610,0.0214823601961,1385.05833694,100,50,0.7,2
1620,0.0199805610631,1392.1616334,100,50,0.7,2
1630,0.0202225081657,1399.32051416,100,50,0.7,2
1640,0.0201825714408,1406.51189378,100,50,0.7,2
1650,0.0202875262081,1413.62425798,100,50,0.7,2
1660,0.0204768304706,1420.81226953,100,50,0.7,2
1670,0.0198057187719,1428.12141274,100,50,0.7,2
1680,0.0200055049716,1435.50979806,100,50,0.7,2
1690,0.0206670461321,1442.98371962,100,50,0.7,2
1700,0.0217985330501,1450.10612005,100,50,0.7,2
1710,0.019897842263,1457.26507424,100,50,0.7,2
1720,0.0204503099277,1464.86066901,100,50,0.7,2
1730,0.0190793103573,1472.10295849,100,50,0.7,2
1740,0.020525843798,1479.13739877,100,50,0.7,2
1750,0.0200949679722,1487.10018811,100,50,0.7,2
1760,0.0191848698563,1494.49925448,100,50,0.7,2
1770,0.0197628578538,1499.72000389,100,50,0.7,2
1780,0.0204951355404,1504.8421244,100,50,0.7,2
1790,0.0206379111721,1509.49976864,100,50,0.7,2
1800,0.019837591309,1514.11951646,100,50,0.7,2
1810,0.0209093994611,1518.84544131,100,50,0.7,2
1820,0.0206313900136,1523.46961957,100,50,0.7,2
1830,0.020020620207,1528.00399964,100,50,0.7,2
1840,0.0198716170273,1532.61993468,100,50,0.7,2
1850,0.020465764703,1537.38035824,100,50,0.7,2
1860,0.0204959796185,1542.24722812,100,50,0.7,2
1870,0.0209353408482,1546.80284903,100,50,0.7,2
1880,0.020499712341,1551.79645213,100,50,0.7,2
1890,0.0201249707558,1556.54335137,100,50,0.7,2
1900,0.0202208015979,1561.2327179,100,50,0.7,2
1910,0.0203520971665,1566.24542976,100,50,0.7,2
1920,0.0201271206925,1571.28580563,100,50,0.7,2
1930,0.0210881439046,1576.62875918,100,50,0.7,2
1940,0.0199897433247,1582.06712176,100,50,0.7,2
1950,0.0200051220953,1587.38384233,100,50,0.7,2
1960,0.021590706915,1592.51379965,100,50,0.7,2
1970,0.0207301420904,1597.20405001,100,50,0.7,2
1980,0.0204883683569,1601.9741543,100,50,0.7,2
1990,0.0203065242608,1606.63518935,100,50,0.7,2
2000,0.0205483538455,1611.20882723,100,50,0.7,2
2010,0.0216914342503,1615.8933819,100,50,0.7,2
2020,0.0208704021649,1620.59185802,100,50,0.7,2
2030,0.0204380754406,1625.34185298,100,50,0.7,2
2040,0.0211364639996,1629.880501,100,50,0.7,2
2050,0.0207937349263,1634.82135529,100,50,0.7,2
2060,0.0200388071237,1639.65069777,100,50,0.7,2
2070,0.0205596148366,1644.14363051,100,50,0.7,2
2080,0.0208713458013,1648.8112827,100,50,0.7,2
2090,0.0204269889614,1654.1020358,100,50,0.7,2
2100,0.0212556110553,1658.64375486,100,50,0.7,2
2110,0.0197600948213,1663.32735646,100,50,0.7,2
2120,0.0222646240565,1668.11860368,100,50,0.7,2
2130,0.0205059005495,1672.66909028,100,50,0.7,2
