iterations,fitness,time,samples,keep,m,trial
1070,753.0,1528.48274001,100,50,0.1,2
1080,755.0,1542.6589282,100,50,0.1,2
1090,755.0,1556.94363905,100,50,0.1,2
1100,755.0,1570.75456678,100,50,0.1,2
1110,757.0,1584.25590465,100,50,0.1,2
1120,757.0,1598.18053897,100,50,0.1,2
1130,757.0,1612.50036894,100,50,0.1,2
1140,757.0,1626.7201728,100,50,0.1,2
1150,755.0,1640.8162967,100,50,0.1,2
1160,757.0,1654.51072896,100,50,0.1,2
1170,755.0,1668.38127207,100,50,0.1,2
1180,755.0,1682.27971877,100,50,0.1,2
1190,755.0,1695.9364452,100,50,0.1,2
1200,755.0,1709.51154453,100,50,0.1,2
1210,755.0,1723.23714424,100,50,0.1,2
1220,757.0,1736.73388671,100,50,0.1,2
1230,757.0,1750.36861648,100,50,0.1,2
1240,755.0,1764.25984314,100,50,0.1,2
1250,757.0,1778.31785128,100,50,0.1,2
1260,755.0,1792.39773479,100,50,0.1,2
1270,757.0,1805.80870812,100,50,0.1,2
1280,753.0,1823.61856341,100,50,0.1,2
1290,755.0,1841.3226134,100,50,0.1,2
1300,755.0,1860.57636596,100,50,0.1,2
1310,753.0,1874.67868172,100,50,0.1,2
1320,755.0,1888.63028713,100,50,0.1,2
1330,755.0,1902.54026907,100,50,0.1,2
1340,755.0,1916.6640671,100,50,0.1,2
1350,755.0,1930.69668875,100,50,0.1,2
1360,755.0,1945.62535506,100,50,0.1,2
1370,755.0,1959.81475813,100,50,0.1,2
1380,757.0,1973.91863565,100,50,0.1,2
1390,755.0,1988.01497775,100,50,0.1,2
1400,757.0,2002.15424336,100,50,0.1,2
1410,755.0,2016.17516232,100,50,0.1,2
1420,755.0,2030.47779278,100,50,0.1,2
1430,755.0,2044.82554117,100,50,0.1,2
1440,755.0,2059.04860682,100,50,0.1,2
1450,759.0,2073.2164826,100,50,0.1,2
1460,753.0,2087.18889377,100,50,0.1,2
1470,755.0,2101.51137079,100,50,0.1,2
1480,755.0,2115.36975943,100,50,0.1,2
1490,755.0,2129.40499505,100,50,0.1,2
1500,755.0,2143.82732816,100,50,0.1,2
1510,755.0,2157.72218995,100,50,0.1,2
1520,757.0,2171.66481206,100,50,0.1,2
1530,755.0,2185.5844122,100,50,0.1,2
1540,755.0,2199.77235717,100,50,0.1,2
1550,755.0,2214.01291511,100,50,0.1,2
1560,757.0,2228.18777797,100,50,0.1,2
1570,755.0,2241.978318,100,50,0.1,2
1580,755.0,2256.02506381,100,50,0.1,2
1590,755.0,2270.42104332,100,50,0.1,2
1600,755.0,2284.61831161,100,50,0.1,2
1610,755.0,2298.52365321,100,50,0.1,2
1620,755.0,2312.42389244,100,50,0.1,2
1630,755.0,2326.39362321,100,50,0.1,2
1640,755.0,2340.61299374,100,50,0.1,2
1650,755.0,2354.55920688,100,50,0.1,2
1660,755.0,2368.09072222,100,50,0.1,2
1670,757.0,2381.96554874,100,50,0.1,2
1680,755.0,2396.083094,100,50,0.1,2
1690,757.0,2410.05528147,100,50,0.1,2
1700,755.0,2424.36829245,100,50,0.1,2
1710,755.0,2438.67868317,100,50,0.1,2
1720,755.0,2452.95328404,100,50,0.1,2
1730,757.0,2467.81314953,100,50,0.1,2
1740,755.0,2482.25670723,100,50,0.1,2
1750,757.0,2496.7486157,100,50,0.1,2
1760,755.0,2511.67163728,100,50,0.1,2
1770,755.0,2526.23206674,100,50,0.1,2
1780,757.0,2540.04429424,100,50,0.1,2
1790,757.0,2554.2051284,100,50,0.1,2
1800,757.0,2568.15432257,100,50,0.1,2
1810,759.0,2582.02653843,100,50,0.1,2
1820,757.0,2596.0344133,100,50,0.1,2
1830,757.0,2610.15478785,100,50,0.1,2
1840,757.0,2624.08238641,100,50,0.1,2
1850,759.0,2638.58777687,100,50,0.1,2
1860,757.0,2652.54403964,100,50,0.1,2
1870,759.0,2666.30391256,100,50,0.1,2
1880,757.0,2679.92058461,100,50,0.1,2
1890,757.0,2693.55269812,100,50,0.1,2
1900,755.0,2707.28673669,100,50,0.1,2
1910,759.0,2720.9143959,100,50,0.1,2
1920,759.0,2735.3979265,100,50,0.1,2
1930,757.0,2749.21028884,100,50,0.1,2
1940,759.0,2762.67293279,100,50,0.1,2
1950,757.0,2777.52891718,100,50,0.1,2
1960,757.0,2791.0391992,100,50,0.1,2
1970,759.0,2804.91352402,100,50,0.1,2
1980,759.0,2819.2112167,100,50,0.1,2
1990,759.0,2833.25416356,100,50,0.1,2
2000,759.0,2846.70554563,100,50,0.1,2
2010,757.0,2860.73898282,100,50,0.1,2
2020,759.0,2874.31750944,100,50,0.1,2
2030,759.0,2887.87019675,100,50,0.1,2
2040,759.0,2901.34312553,100,50,0.1,2
2050,759.0,2915.12428541,100,50,0.1,2
2060,763.0,2928.83896749,100,50,0.1,2
2070,757.0,2942.61895808,100,50,0.1,2
2080,759.0,2956.6600826,100,50,0.1,2
2090,759.0,2970.62390911,100,50,0.1,2
2100,759.0,2984.23417821,100,50,0.1,2
2110,759.0,2997.72570939,100,50,0.1,2
2120,759.0,3011.78444764,100,50,0.1,2
2130,761.0,3025.47441473,100,50,0.1,2
2140,763.0,3039.40072278,100,50,0.1,2
2150,761.0,3053.19555443,100,50,0.1,2
2160,761.0,3066.8134542,100,50,0.1,2
2170,765.0,3080.82449289,100,50,0.1,2
2180,763.0,3095.51427859,100,50,0.1,2
2190,761.0,3109.13702574,100,50,0.1,2
2200,763.0,3122.96383133,100,50,0.1,2
2210,763.0,3137.37463366,100,50,0.1,2
2220,763.0,3151.7750969,100,50,0.1,2
2230,763.0,3166.07088332,100,50,0.1,2
2240,761.0,3180.13032899,100,50,0.1,2
2250,763.0,3193.8337326,100,50,0.1,2
2260,765.0,3208.08295286,100,50,0.1,2
2270,763.0,3221.93244434,100,50,0.1,2
2280,763.0,3235.66782665,100,50,0.1,2
2290,763.0,3249.6984219,100,50,0.1,2
2300,765.0,3263.84389674,100,50,0.1,2
2310,765.0,3277.69425408,100,50,0.1,2
2320,765.0,3291.40457361,100,50,0.1,2
2330,765.0,3305.3042733,100,50,0.1,2
2340,765.0,3319.27097753,100,50,0.1,2
2350,765.0,3333.52100041,100,50,0.1,2
2360,765.0,3347.47945641,100,50,0.1,2
2370,767.0,3361.13829178,100,50,0.1,2
2380,767.0,3375.13231695,100,50,0.1,2
2390,769.0,3390.50607078,100,50,0.1,2
2400,767.0,3404.55056467,100,50,0.1,2
2410,767.0,3418.49633823,100,50,0.1,2
2420,765.0,3432.30818402,100,50,0.1,2
2430,767.0,3445.89125356,100,50,0.1,2
2440,767.0,3459.772878,100,50,0.1,2
2450,767.0,3473.6076954,100,50,0.1,2
2460,767.0,3487.22121907,100,50,0.1,2
2470,767.0,3500.9967465,100,50,0.1,2
2480,767.0,3515.00691118,100,50,0.1,2
2490,767.0,3528.63645038,100,50,0.1,2
2500,767.0,3542.40381947,100,50,0.1,2
2510,765.0,3556.02393573,100,50,0.1,2
2520,765.0,3569.94822233,100,50,0.1,2
2530,767.0,3583.64452747,100,50,0.1,2
2540,767.0,3597.10338082,100,50,0.1,2
2550,767.0,3611.09996609,100,50,0.1,2
2560,767.0,3625.18288059,100,50,0.1,2
2570,767.0,3639.02280499,100,50,0.1,2
2580,767.0,3652.94147871,100,50,0.1,2
2590,767.0,3666.70361883,100,50,0.1,2
2600,767.0,3680.59029497,100,50,0.1,2
2610,767.0,3694.07521423,100,50,0.1,2
2620,767.0,3707.85072977,100,50,0.1,2
2630,767.0,3721.37853957,100,50,0.1,2
2640,767.0,3735.34835639,100,50,0.1,2
2650,769.0,3749.16705661,100,50,0.1,2
2660,769.0,3763.07475588,100,50,0.1,2
2670,767.0,3776.73308538,100,50,0.1,2
2680,767.0,3790.37615972,100,50,0.1,2
2690,767.0,3804.03381633,100,50,0.1,2
2700,767.0,3817.90429691,100,50,0.1,2
2710,769.0,3831.91592286,100,50,0.1,2
2720,769.0,3846.10638938,100,50,0.1,2
2730,767.0,3859.80287425,100,50,0.1,2
2740,769.0,3873.71871497,100,50,0.1,2
2750,769.0,3888.22572919,100,50,0.1,2
2760,769.0,3901.8176518,100,50,0.1,2
2770,769.0,3915.46993418,100,50,0.1,2
2780,769.0,3929.31361867,100,50,0.1,2
2790,767.0,3943.41584679,100,50,0.1,2
2800,771.0,3957.42356896,100,50,0.1,2
2810,769.0,3971.68851009,100,50,0.1,2
2820,769.0,3986.05383072,100,50,0.1,2
2830,769.0,3999.89349282,100,50,0.1,2
2840,769.0,4013.89802035,100,50,0.1,2
2850,769.0,4027.89739708,100,50,0.1,2
2860,769.0,4042.02317723,100,50,0.1,2
2870,769.0,4056.84062501,100,50,0.1,2
2880,769.0,4071.17260707,100,50,0.1,2
2890,769.0,4085.24711759,100,50,0.1,2
2900,769.0,4099.20975816,100,50,0.1,2
2910,767.0,4113.14957379,100,50,0.1,2
2920,769.0,4126.98507074,100,50,0.1,2
2930,769.0,4140.77919035,100,50,0.1,2
2940,769.0,4154.64949533,100,50,0.1,2
2950,769.0,4168.31501602,100,50,0.1,2
2960,769.0,4181.84914061,100,50,0.1,2
2970,771.0,4196.20629967,100,50,0.1,2
2980,769.0,4210.22992218,100,50,0.1,2
2990,771.0,4223.88737832,100,50,0.1,2
3000,769.0,4237.76072865,100,50,0.1,2
0,576.0,20.492056612,100,50,0.3,2
10,611.0,40.317089002,100,50,0.3,2
20,654.0,58.493497993,100,50,0.3,2
30,702.0,75.863142256,100,50,0.3,2
40,728.0,92.342838697,100,50,0.3,2
50,738.0,107.810485995,100,50,0.3,2
60,738.0,122.969170565,100,50,0.3,2
70,738.0,137.900123687,100,50,0.3,2
80,740.0,152.754486153,100,50,0.3,2
90,742.0,167.142816352,100,50,0.3,2
100,740.0,181.436588836,100,50,0.3,2
110,740.0,195.727304482,100,50,0.3,2
120,744.0,209.957415064,100,50,0.3,2
130,742.0,225.31029997,100,50,0.3,2
140,742.0,239.516588185,100,50,0.3,2
150,742.0,254.156302967,100,50,0.3,2
160,742.0,268.772854678,100,50,0.3,2
170,742.0,282.954299426,100,50,0.3,2
180,742.0,298.041042543,100,50,0.3,2
190,740.0,312.225231846,100,50,0.3,2
200,742.0,326.744521804,100,50,0.3,2
210,742.0,341.340785328,100,50,0.3,2
220,742.0,355.708756692,100,50,0.3,2
230,742.0,370.415327872,100,50,0.3,2
240,742.0,384.860834781,100,50,0.3,2
250,742.0,398.95513571,100,50,0.3,2
260,742.0,413.362845051,100,50,0.3,2
270,740.0,427.252180793,100,50,0.3,2
280,742.0,441.320695358,100,50,0.3,2
290,742.0,455.327075458,100,50,0.3,2
300,744.0,469.250006352,100,50,0.3,2
310,742.0,483.910270881,100,50,0.3,2
320,740.0,498.44839031,100,50,0.3,2
330,742.0,513.032869605,100,50,0.3,2
340,744.0,527.462703789,100,50,0.3,2
350,742.0,541.800147231,100,50,0.3,2
360,742.0,556.010744754,100,50,0.3,2
370,742.0,570.745261366,100,50,0.3,2
380,742.0,585.75539671,100,50,0.3,2
390,742.0,600.392053702,100,50,0.3,2
400,742.0,614.824631941,100,50,0.3,2
410,742.0,629.417415422,100,50,0.3,2
420,744.0,643.913413748,100,50,0.3,2
430,744.0,658.079522609,100,50,0.3,2
440,742.0,672.177299965,100,50,0.3,2
450,742.0,686.515016657,100,50,0.3,2
460,742.0,700.573851445,100,50,0.3,2
470,742.0,714.429718824,100,50,0.3,2
480,742.0,728.236177553,100,50,0.3,2
490,744.0,742.660264312,100,50,0.3,2
500,744.0,756.623223105,100,50,0.3,2
510,742.0,770.769778255,100,50,0.3,2
520,744.0,784.897200727,100,50,0.3,2
530,742.0,799.704722008,100,50,0.3,2
540,740.0,813.808189578,100,50,0.3,2
550,744.0,828.402893119,100,50,0.3,2
560,742.0,842.397238242,100,50,0.3,2
570,740.0,856.456500559,100,50,0.3,2
580,740.0,870.607282063,100,50,0.3,2
590,744.0,884.745094358,100,50,0.3,2
600,744.0,899.601375205,100,50,0.3,2
610,740.0,913.847758381,100,50,0.3,2
620,742.0,928.1236729,100,50,0.3,2
630,742.0,942.091688618,100,50,0.3,2
640,742.0,956.403423614,100,50,0.3,2
650,742.0,970.945689803,100,50,0.3,2
660,742.0,985.220264351,100,50,0.3,2
670,742.0,999.639975372,100,50,0.3,2
680,744.0,1014.11778993,100,50,0.3,2
690,742.0,1028.15154715,100,50,0.3,2
700,740.0,1042.58621908,100,50,0.3,2
710,742.0,1056.47445349,100,50,0.3,2
720,742.0,1070.5340716,100,50,0.3,2
730,744.0,1085.25122163,100,50,0.3,2
740,742.0,1099.69943388,100,50,0.3,2
750,740.0,1114.19220702,100,50,0.3,2
760,742.0,1129.32771576,100,50,0.3,2
770,742.0,1143.33610742,100,50,0.3,2
780,742.0,1157.45228827,100,50,0.3,2
790,742.0,1172.06494323,100,50,0.3,2
800,742.0,1186.31307162,100,50,0.3,2
810,742.0,1200.41109314,100,50,0.3,2
820,744.0,1214.58435915,100,50,0.3,2
830,742.0,1228.91066022,100,50,0.3,2
840,742.0,1242.94380901,100,50,0.3,2
850,742.0,1257.10537441,100,50,0.3,2
860,742.0,1271.20110377,100,50,0.3,2
870,742.0,1285.48809447,100,50,0.3,2
880,742.0,1299.3235641,100,50,0.3,2
890,740.0,1314.02689984,100,50,0.3,2
900,740.0,1328.17028292,100,50,0.3,2
910,744.0,1342.74423265,100,50,0.3,2
920,742.0,1357.07796964,100,50,0.3,2
930,742.0,1371.38314157,100,50,0.3,2
940,742.0,1385.43946437,100,50,0.3,2
950,742.0,1399.47848818,100,50,0.3,2
960,740.0,1413.34178345,100,50,0.3,2
970,742.0,1427.37341037,100,50,0.3,2
980,742.0,1441.70048772,100,50,0.3,2
990,740.0,1456.15124064,100,50,0.3,2
1000,742.0,1470.2154085,100,50,0.3,2
1010,744.0,1484.42438979,100,50,0.3,2
1020,742.0,1499.66856993,100,50,0.3,2
1030,742.0,1515.82086818,100,50,0.3,2
1040,744.0,1532.11561728,100,50,0.3,2
1050,742.0,1547.55242122,100,50,0.3,2
1060,744.0,1561.99285267,100,50,0.3,2
1070,742.0,1576.08753672,100,50,0.3,2
1080,742.0,1590.07871555,100,50,0.3,2
1090,742.0,1604.52579428,100,50,0.3,2
1100,742.0,1618.5564869,100,50,0.3,2
1110,742.0,1632.51249057,100,50,0.3,2
1120,744.0,1646.86196019,100,50,0.3,2
1130,742.0,1661.47702336,100,50,0.3,2
1140,742.0,1675.66073933,100,50,0.3,2
1150,742.0,1689.52458423,100,50,0.3,2
1160,742.0,1703.59623253,100,50,0.3,2
1170,742.0,1717.97946678,100,50,0.3,2
1180,742.0,1732.06025188,100,50,0.3,2
1190,742.0,1746.2363573,100,50,0.3,2
1200,740.0,1760.40634906,100,50,0.3,2
1210,744.0,1774.50383934,100,50,0.3,2
1220,742.0,1789.06565735,100,50,0.3,2
1230,742.0,1803.30487172,100,50,0.3,2
1240,742.0,1817.29917747,100,50,0.3,2
1250,742.0,1831.44276065,100,50,0.3,2
1260,742.0,1845.12099542,100,50,0.3,2
1270,742.0,1859.25564552,100,50,0.3,2
1280,742.0,1873.60837546,100,50,0.3,2
1290,742.0,1887.60041755,100,50,0.3,2
1300,744.0,1901.74265067,100,50,0.3,2
1310,740.0,1915.95118201,100,50,0.3,2
1320,742.0,1930.28027978,100,50,0.3,2
1330,742.0,1944.59756601,100,50,0.3,2
1340,742.0,1959.42996469,100,50,0.3,2
1350,742.0,1973.4651797,100,50,0.3,2
1360,742.0,1987.90242143,100,50,0.3,2
1370,744.0,2002.08243485,100,50,0.3,2
1380,742.0,2016.87091574,100,50,0.3,2
1390,742.0,2031.32698767,100,50,0.3,2
1400,740.0,2045.38263031,100,50,0.3,2
1410,740.0,2059.62938112,100,50,0.3,2
1420,740.0,2073.84239703,100,50,0.3,2
1430,742.0,2088.21909792,100,50,0.3,2
1440,742.0,2102.60565082,100,50,0.3,2
1450,742.0,2116.5297752,100,50,0.3,2
1460,742.0,2130.41468205,100,50,0.3,2
1470,740.0,2144.702138,100,50,0.3,2
1480,742.0,2159.52628738,100,50,0.3,2
1490,744.0,2176.30685143,100,50,0.3,2
1500,744.0,2190.55109244,100,50,0.3,2
1510,742.0,2204.81504658,100,50,0.3,2
1520,742.0,2219.37590826,100,50,0.3,2
1530,742.0,2233.79246789,100,50,0.3,2
1540,742.0,2248.55215894,100,50,0.3,2
1550,742.0,2262.99235277,100,50,0.3,2
1560,742.0,2277.69845098,100,50,0.3,2
1570,742.0,2291.67249518,100,50,0.3,2
1580,742.0,2306.39797086,100,50,0.3,2
1590,742.0,2320.66373797,100,50,0.3,2
1600,742.0,2335.11853988,100,50,0.3,2
1610,742.0,2349.41064548,100,50,0.3,2
1620,742.0,2363.7141899,100,50,0.3,2
1630,744.0,2378.3779347,100,50,0.3,2
1640,744.0,2393.29335519,100,50,0.3,2
1650,746.0,2407.51169722,100,50,0.3,2
1660,748.0,2421.7996792,100,50,0.3,2
1670,746.0,2435.9664074,100,50,0.3,2
1680,748.0,2450.50203464,100,50,0.3,2
1690,746.0,2464.71797507,100,50,0.3,2
1700,746.0,2479.12020664,100,50,0.3,2
1710,746.0,2493.18557924,100,50,0.3,2
1720,744.0,2507.37285932,100,50,0.3,2
1730,744.0,2521.53268473,100,50,0.3,2
1740,746.0,2535.94649814,100,50,0.3,2
1750,744.0,2549.86851545,100,50,0.3,2
1760,746.0,2564.03562676,100,50,0.3,2
1770,746.0,2578.1211733,100,50,0.3,2
1780,746.0,2592.58147831,100,50,0.3,2
1790,748.0,2606.51366953,100,50,0.3,2
1800,746.0,2620.57241636,100,50,0.3,2
1810,748.0,2634.82538698,100,50,0.3,2
1820,746.0,2649.18695818,100,50,0.3,2
1830,746.0,2663.27725596,100,50,0.3,2
1840,748.0,2677.27963398,100,50,0.3,2
1850,744.0,2691.98558895,100,50,0.3,2
1860,746.0,2706.16720542,100,50,0.3,2
1870,744.0,2720.04230861,100,50,0.3,2
1880,746.0,2733.99357893,100,50,0.3,2
1890,746.0,2748.21480706,100,50,0.3,2
1900,748.0,2762.66319348,100,50,0.3,2
1910,746.0,2777.0501477,100,50,0.3,2
1920,746.0,2791.31371182,100,50,0.3,2
1930,748.0,2805.2199384,100,50,0.3,2
1940,746.0,2819.57782444,100,50,0.3,2
1950,746.0,2833.74316012,100,50,0.3,2
1960,746.0,2848.06140636,100,50,0.3,2
1970,746.0,2862.15671487,100,50,0.3,2
1980,746.0,2876.23760387,100,50,0.3,2
1990,744.0,2890.40766001,100,50,0.3,2
2000,744.0,2904.84293523,100,50,0.3,2
2010,746.0,2919.13065356,100,50,0.3,2
2020,746.0,2933.2604429,100,50,0.3,2
2030,746.0,2947.18888303,100,50,0.3,2
2040,746.0,2961.22617763,100,50,0.3,2
2050,746.0,2975.73383433,100,50,0.3,2
2060,746.0,2990.65575975,100,50,0.3,2
2070,748.0,3005.28106015,100,50,0.3,2
2080,744.0,3019.59712588,100,50,0.3,2
2090,744.0,3033.73589108,100,50,0.3,2
2100,746.0,3048.23061717,100,50,0.3,2
2110,744.0,3062.23453712,100,50,0.3,2
2120,746.0,3076.5176807,100,50,0.3,2
2130,748.0,3090.63180433,100,50,0.3,2
2140,744.0,3104.53986483,100,50,0.3,2
2150,744.0,3118.63017243,100,50,0.3,2
2160,748.0,3132.63304703,100,50,0.3,2
2170,746.0,3146.70985578,100,50,0.3,2
2180,748.0,3160.50958159,100,50,0.3,2
2190,746.0,3174.33503787,100,50,0.3,2
2200,746.0,3188.68305124,100,50,0.3,2
2210,746.0,3203.88037825,100,50,0.3,2
2220,744.0,3218.09612778,100,50,0.3,2
2230,744.0,3232.41934133,100,50,0.3,2
2240,746.0,3246.57524533,100,50,0.3,2
2250,744.0,3260.82657921,100,50,0.3,2
2260,746.0,3275.38476135,100,50,0.3,2
2270,746.0,3289.81795105,100,50,0.3,2
2280,746.0,3304.62842302,100,50,0.3,2
2290,748.0,3319.02317655,100,50,0.3,2
2300,744.0,3333.3277918,100,50,0.3,2
2310,746.0,3347.38324225,100,50,0.3,2
2320,748.0,3361.65768871,100,50,0.3,2
2330,744.0,3376.17884146,100,50,0.3,2
2340,746.0,3390.3215109,100,50,0.3,2
2350,746.0,3404.8041781,100,50,0.3,2
2360,744.0,3418.93285154,100,50,0.3,2
2370,748.0,3432.89646961,100,50,0.3,2
2380,748.0,3447.02723053,100,50,0.3,2
2390,748.0,3460.85552112,100,50,0.3,2
2400,746.0,3475.46683685,100,50,0.3,2
2410,746.0,3489.2557664,100,50,0.3,2
2420,748.0,3503.19588035,100,50,0.3,2
2430,746.0,3517.87524379,100,50,0.3,2
2440,746.0,3532.05577761,100,50,0.3,2
2450,748.0,3546.05657892,100,50,0.3,2
2460,748.0,3560.2866727,100,50,0.3,2
2470,746.0,3574.2733983,100,50,0.3,2
2480,746.0,3588.6400989,100,50,0.3,2
2490,746.0,3602.69900954,100,50,0.3,2
2500,746.0,3617.02784158,100,50,0.3,2
2510,744.0,3631.48861473,100,50,0.3,2
2520,748.0,3646.25109903,100,50,0.3,2
2530,744.0,3660.22844871,100,50,0.3,2
2540,746.0,3675.36527959,100,50,0.3,2
2550,746.0,3689.6304094,100,50,0.3,2
2560,744.0,3704.19574844,100,50,0.3,2
2570,746.0,3718.2631838,100,50,0.3,2
2580,746.0,3732.3931696,100,50,0.3,2
2590,744.0,3746.5382596,100,50,0.3,2
2600,746.0,3760.79673603,100,50,0.3,2
2610,746.0,3774.98573995,100,50,0.3,2
2620,748.0,3789.21156449,100,50,0.3,2
2630,746.0,3803.28770743,100,50,0.3,2
2640,746.0,3817.56507548,100,50,0.3,2
2650,746.0,3832.12810464,100,50,0.3,2
2660,746.0,3846.37155512,100,50,0.3,2
2670,746.0,3860.45402712,100,50,0.3,2
2680,748.0,3875.12631204,100,50,0.3,2
2690,746.0,3889.84237043,100,50,0.3,2
2700,744.0,3904.39170224,100,50,0.3,2
2710,746.0,3918.74301585,100,50,0.3,2
2720,748.0,3933.19749345,100,50,0.3,2
2730,748.0,3947.36080109,100,50,0.3,2
2740,746.0,3961.79055195,100,50,0.3,2
2750,746.0,3975.83708767,100,50,0.3,2
2760,746.0,3989.87427013,100,50,0.3,2
2770,746.0,4003.7034281,100,50,0.3,2
2780,746.0,4017.7738943,100,50,0.3,2
2790,746.0,4031.99322828,100,50,0.3,2
2800,748.0,4046.18580716,100,50,0.3,2
2810,748.0,4060.41927545,100,50,0.3,2
2820,746.0,4074.36973246,100,50,0.3,2
2830,746.0,4088.4091274,100,50,0.3,2
2840,746.0,4102.73496877,100,50,0.3,2
2850,744.0,4117.02993395,100,50,0.3,2
2860,746.0,4131.41749802,100,50,0.3,2
2870,746.0,4145.62929501,100,50,0.3,2
2880,748.0,4160.00598424,100,50,0.3,2
2890,748.0,4174.34015765,100,50,0.3,2
2900,746.0,4189.4762371,100,50,0.3,2
2910,744.0,4203.33627731,100,50,0.3,2
2920,746.0,4218.12382851,100,50,0.3,2
2930,750.0,4233.11372255,100,50,0.3,2
2940,746.0,4247.21509085,100,50,0.3,2
2950,744.0,4261.35060741,100,50,0.3,2
2960,746.0,4275.91628865,100,50,0.3,2
2970,746.0,4289.87747992,100,50,0.3,2
2980,744.0,4304.25714032,100,50,0.3,2
2990,746.0,4318.53584559,100,50,0.3,2
3000,746.0,4332.9532037,100,50,0.3,2
0,558.0,19.824046713,100,50,0.5,2
10,584.0,39.335129303,100,50,0.5,2
20,631.0,58.38314318,100,50,0.5,2
30,685.0,76.007384633,100,50,0.5,2
40,703.0,92.653645311,100,50,0.5,2
50,727.0,109.140236246,100,50,0.5,2
60,733.0,125.150810865,100,50,0.5,2
70,741.0,141.282671799,100,50,0.5,2
80,743.0,157.324254407,100,50,0.5,2
90,745.0,172.872683659,100,50,0.5,2
100,749.0,188.628710322,100,50,0.5,2
110,747.0,204.241367962,100,50,0.5,2
120,747.0,219.428620932,100,50,0.5,2
130,757.0,234.49802612,100,50,0.5,2
140,753.0,249.411987773,100,50,0.5,2
150,755.0,264.255326909,100,50,0.5,2
160,755.0,278.946698492,100,50,0.5,2
170,755.0,293.573740666,100,50,0.5,2
180,753.0,308.571182025,100,50,0.5,2
190,753.0,323.146477083,100,50,0.5,2
200,755.0,337.954461886,100,50,0.5,2
210,753.0,352.937016587,100,50,0.5,2
220,753.0,367.782191333,100,50,0.5,2
230,757.0,382.972062197,100,50,0.5,2
240,757.0,398.209368628,100,50,0.5,2
250,755.0,413.047474887,100,50,0.5,2
260,755.0,428.012699369,100,50,0.5,2
270,756.0,442.770489796,100,50,0.5,2
280,757.0,457.611236611,100,50,0.5,2
290,753.0,473.156729079,100,50,0.5,2
300,763.0,488.141979422,100,50,0.5,2
310,759.0,503.088575656,100,50,0.5,2
320,757.0,518.329966885,100,50,0.5,2
330,759.0,533.457033713,100,50,0.5,2
340,757.0,548.423107888,100,50,0.5,2
350,761.0,563.316119197,100,50,0.5,2
360,759.0,578.431813154,100,50,0.5,2
370,761.0,593.062864935,100,50,0.5,2
380,760.0,608.041906989,100,50,0.5,2
390,761.0,623.194158241,100,50,0.5,2
400,761.0,637.753115173,100,50,0.5,2
410,767.0,652.585283674,100,50,0.5,2
420,765.0,667.642431639,100,50,0.5,2
430,763.0,682.80779248,100,50,0.5,2
440,769.0,697.847315243,100,50,0.5,2
450,767.0,712.668210642,100,50,0.5,2
460,767.0,727.398447739,100,50,0.5,2
470,767.0,742.457003731,100,50,0.5,2
480,767.0,757.869064414,100,50,0.5,2
490,767.0,773.20054784,100,50,0.5,2
500,767.0,787.948854254,100,50,0.5,2
510,767.0,803.237148265,100,50,0.5,2
520,768.0,818.377219714,100,50,0.5,2
530,767.0,833.21930198,100,50,0.5,2
540,769.0,847.997599675,100,50,0.5,2
550,767.0,862.844010294,100,50,0.5,2
560,767.0,878.482745615,100,50,0.5,2
570,767.0,893.751419007,100,50,0.5,2
580,767.0,909.198847091,100,50,0.5,2
590,765.0,924.367572686,100,50,0.5,2
600,765.0,939.517975287,100,50,0.5,2
610,767.0,955.164828273,100,50,0.5,2
620,767.0,970.377229414,100,50,0.5,2
630,769.0,985.044292205,100,50,0.5,2
640,767.0,999.736467253,100,50,0.5,2
650,767.0,1014.99053925,100,50,0.5,2
660,766.0,1029.93556364,100,50,0.5,2
670,769.0,1045.09191401,100,50,0.5,2
680,767.0,1059.80485378,100,50,0.5,2
690,767.0,1074.67431019,100,50,0.5,2
700,769.0,1089.50394661,100,50,0.5,2
710,767.0,1104.50561519,100,50,0.5,2
720,769.0,1119.42203799,100,50,0.5,2
730,765.0,1134.88281253,100,50,0.5,2
740,769.0,1150.11533571,100,50,0.5,2
750,769.0,1165.22443432,100,50,0.5,2
760,773.0,1180.23610237,100,50,0.5,2
770,771.0,1195.34374498,100,50,0.5,2
780,775.0,1210.80416672,100,50,0.5,2
790,769.0,1226.01883011,100,50,0.5,2
800,769.0,1240.55819144,100,50,0.5,2
810,771.0,1255.73017192,100,50,0.5,2
820,775.0,1271.35702173,100,50,0.5,2
830,773.0,1286.5672497,100,50,0.5,2
840,775.0,1301.39308219,100,50,0.5,2
850,777.0,1316.65259609,100,50,0.5,2
860,775.0,1332.0518585,100,50,0.5,2
870,775.0,1347.69695827,100,50,0.5,2
880,775.0,1363.11735383,100,50,0.5,2
890,775.0,1377.89307048,100,50,0.5,2
900,777.0,1392.80267038,100,50,0.5,2
910,777.0,1407.72683538,100,50,0.5,2
920,775.0,1422.7518657,100,50,0.5,2
930,777.0,1437.53625476,100,50,0.5,2
940,775.0,1452.49037709,100,50,0.5,2
950,775.0,1467.39324441,100,50,0.5,2
960,773.0,1481.95475952,100,50,0.5,2
970,777.0,1497.52129819,100,50,0.5,2
980,777.0,1512.06322931,100,50,0.5,2
990,777.0,1527.15210375,100,50,0.5,2
1000,783.0,1542.15913791,100,50,0.5,2
